source_file,date,time,ticker,side,strike,option_type,expiry,dte,price,bid_ask_range,spot,size,premium,volume,oi,vol_oi,chain_bid_ask,share_eqv,iv_pct,delta,theta,gamma,vega,rho,theo,sector,industry,earnings,rule,contract
MSTR_12.18_165call2026-01-30.txt,2025-12-18,03:32:55,MSTR,BID,325,put,2025-12-19,1d,$162.98,$160.85 - $163.05,$161.65,250,$4.04M,250,50,5.00,100%,"-23,825",501.22,-0.953,-1.4826,0.0016,0.0118,-0.0174,163.05,Technology,Software,48,,325 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-18,03:32:55,MSTR,BID,310,put,2025-12-19,1d,$162.98,$145.75 - $147.95,$146.55,250,$3.66M,250,49,5.10,100%,"-23,864",466.16,-0.9546,-1.3423,0.0017,0.0115,-0.0166,147.95,Technology,Software,48,,310 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-18,03:32:55,MSTR,ASK,320,put,2025-12-19,1d,$162.98,$155.75 - $158.00,$157.20,150,$2.36M,150,31,4.84,100%,"-14,814",382.10,-0.9876,-0.3697,0.0007,0.0039,-0.0174,157.20,Technology,Software,48,,320 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-18,03:32:55,MSTR,BID,315,put,2025-12-19,1d,$162.98,$150.75 - $153.00,$151.55,150,$2.27M,150,35,4.29,100%,"-14,302",479.45,-0.9534,-1.4076,0.0017,0.0118,-0.0169,153.00,Technology,Software,48,,315 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-18,03:32:55,MSTR,ASK,295,put,2025-12-19,1d,$162.98,$130.75 - $132.95,$132.15,150,$1.98M,150,29,5.17,100%,"-14,843",329.78,-0.9895,-0.2753,0.0007,0.0034,-0.0161,132.15,Technology,Software,48,,295 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-18,03:32:55,MSTR,ASK,340,put,2025-12-19,1d,$162.98,$176.50 - $177.65,$177.30,"2,925",$51.9M,"2,925",584,5.01,100%,"-287,639",433.82,-0.9834,-0.5399,0.0008,0.005,-0.0185,177.30,Technology,Software,48,,340 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-18,03:32:55,MSTR,ASK,335,put,2025-12-19,1d,$162.98,$170.75 - $173.10,$172.30,800,$13.8M,800,156,5.13,100%,"-78,652",426.60,-0.9832,-0.5372,0.0008,0.005,-0.0182,172.30,Technology,Software,48,,335 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-18,03:32:55,MSTR,ASK,350,put,2025-12-19,1d,$162.98,$185.85 - $187.95,$187.15,175,$3.28M,175,37,4.73,100%,"-17,346",408.75,-0.9912,-0.2921,0.0005,0.0029,-0.0191,187.15,Technology,Software,48,,350 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-18,03:32:55,MSTR,ASK,400,put,2025-12-19,1d,$162.98,$235.85 - $237.95,$237.15,100,$2.37M,100,22,4.55,100%,"-9,921",468.51,-0.9921,-0.3036,0.0004,0.0026,-0.0219,237.15,Technology,Software,48,,400 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-18,03:30:39,MSTR,BID,130,put,2026-07-17,211d,$163.26,$20.35 - $21.25,$20.70,800,$1.66M,800,123,6.50,100%,"-19,829",79.93,-0.2479,-0.0737,0.0032,0.3936,-0.3553,20.70,Technology,Software,48,,130 put 2026-07-17
MSTR_12.18_165call2026-01-30.txt,2025-12-18,01:32:52,MSTR,BID,120,call,2026-01-09,22d,$165.18,$45.85 - $48.05,$46.85,24,$112K,39,1,39.00,100%,"2,208",99.55,0.9198,-0.134,0.0036,0.0617,0.0662,46.85,Technology,Software,48,,120 call 2026-01-09
MSTR_12.18_165call2026-01-30.txt,2025-12-18,00:39:33,MSTR,ASK,85,put,2026-05-15,148d,$163.78,$4.75 - $5.00,$4.92,100,$49K,100,61,1.64,100%,-828,94.87,-0.0828,-0.0507,0.0015,0.1597,-0.0754,4.92,Technology,Software,48,,85 put 2026-05-15
MSTR_12.18_165call2026-01-30.txt,2025-12-18,00:32:27,MSTR,BID,165,call,2026-01-30,43d,$163.97,$17.60 - $17.95,$17.60,731,$1.29M,"1,007",54,18.65,73%,"39,938",79.68,0.5464,-0.2046,0.0087,0.2256,0.0868,17.60,Technology,Software,48,,165 call 2026-01-30
MSTR_12.18_165call2026-01-30.txt,2025-12-18,00:32:26,MSTR,ASK,165,call,2026-01-30,43d,$163.88,$16.85 - $18.00,$18.00,258,$464K,265,54,4.91,99%,"14,118",81.66,0.5472,-0.2096,0.0085,0.2254,0.0864,18.00,Technology,Software,48,Floor Trade Large Cap,165 call 2026-01-30
MSTR_12.18_165call2026-01-30.txt,2025-12-17,23:12:56,MSTR,BID,200,put,2026-07-17,211d,$169.16,$55.45 - $57.20,$56.12,10,$56K,10,6,1.67,100%,-516,70.52,-0.5159,-0.0844,0.0044,0.5139,-0.8328,56.12,Technology,Software,48,,200 put 2026-07-17
MSTR_12.18_165call2026-01-30.txt,2025-12-17,23:07:57,MSTR,BID,185,put,2026-01-30,43d,$170.39,$24.90 - $26.80,$24.90,30,$75K,30,16,1.88,100%,"-1,774",67.70,-0.5915,-0.1761,0.0097,0.2298,-0.1515,24.90,Technology,Software,48,,185 put 2026-01-30
MSTR_12.18_165call2026-01-30.txt,2025-12-17,22:33:26,MSTR,ASK,580,put,2026-09-18,274d,$167.09,$410.75 - $413.00,$413.00,1,$41K,1,0,-,100%,-96,69.53,-0.9605,-0.0112,0.0008,0.1237,-4.3208,413.00,Technology,Software,48,,580 put 2026-09-18
MSTR_12.18_165call2026-01-30.txt,2025-12-17,22:30:05,MSTR,BID,120,call,2026-01-09,22d,$167.68,$44.70 - $54.00,$49.20,15,$74K,15,1,15.00,100%,"1,391",100.15,0.9274,-0.1269,0.0033,0.0581,0.067,49.20,Technology,Software,48,,120 call 2026-01-09
MSTR_12.18_165call2026-01-30.txt,2025-12-17,04:57:19,MSTR,BID,900,put,2027-12-17,729d,$167.87,$722.00 - $742.00,$731.44,1,$73K,1,0,-,100%,-91,64.66,-0.9149,-0.0096,0.001,0.37,-17.7247,731.44,Technology,Software,48,,900 put 2027-12-17
MSTR_12.18_165call2026-01-30.txt,2025-12-17,04:51:41,MSTR,ASK,235,put,2025-12-19,1d,$168.11,$66.45 - $67.95,$67.25,"1,390",$9.35M,"1,392",475,2.93,100%,"-134,407",191.96,-0.967,-0.3586,0.0025,0.0112,-0.0189,67.25,Technology,Software,48,,235 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,04:51:41,MSTR,ASK,240,put,2025-12-19,1d,$168.11,$71.45 - $72.90,$72.22,"2,650",$19.1M,"2,751","1,284",2.14,98%,"-257,128",198.82,-0.9703,-0.3401,0.0022,0.0103,-0.0193,72.22,Technology,Software,48,,240 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:49:47,MSTR,ASK,310,put,2025-12-19,1d,$166.21,$143.25 - $144.40,$143.90,250,$3.6M,410,49,8.37,100%,"-24,780",275.11,-0.9912,-0.1635,0.0006,0.0036,-0.0254,143.90,Technology,Software,48,,310 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:49:47,MSTR,BID,295,put,2025-12-19,1d,$166.21,$128.25 - $129.40,$128.75,150,$1.93M,261,30,8.70,57%,"-14,473",323.37,-0.9649,-0.6283,0.0016,0.0117,-0.0238,129.40,Technology,Software,48,,295 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:49:47,MSTR,ASK,325,put,2025-12-19,1d,$166.21,$158.15 - $159.35,$158.85,250,$3.97M,420,50,8.40,100%,"-24,871",275.03,-0.9948,-0.1017,0.0004,0.0022,-0.0266,158.85,Technology,Software,48,,325 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:49:47,MSTR,ASK,315,put,2025-12-19,1d,$166.21,$148.25 - $149.35,$148.85,150,$2.23M,224,35,6.40,100%,"-14,920",263.87,-0.9947,-0.1006,0.0004,0.0023,-0.0258,148.85,Technology,Software,48,,315 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:49:42,MSTR,ASK,400,put,2025-12-19,1d,$166.21,$233.25 - $234.40,$234.00,100,$2.34M,173,22,7.86,100%,"-9,886",394.46,-0.9886,-0.2945,0.0005,0.0045,-0.0327,234.00,Technology,Software,48,,400 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:45:31,MSTR,ASK,145,put,2026-01-30,43d,$166.16,$8.05 - $8.35,$8.35,55,$46K,66,33,2.00,94%,"-1,443",77.79,-0.2623,-0.164,0.0072,0.1901,-0.064,8.35,Technology,Software,48,,145 put 2026-01-30
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:45:31,MSTR,ASK,182.5,call,2025-12-26,8d,$166.17,$2.16 - $2.30,$2.26,"1,295",$293K,"1,988",473,4.20,91%,"28,567",68.47,0.2206,-0.2794,0.0157,0.0816,0.0094,2.26,Technology,Software,48,,182.5 call 2025-12-26
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:29:25,MSTR,BID,340,put,2025-12-19,1d,$165.19,$174.40 - $175.40,$174.80,"2,080",$36.4M,"2,300",584,3.94,90%,"-201,808",386.62,-0.9702,-0.6514,0.0012,0.0101,-0.0276,175.40,Technology,Software,48,,340 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:29:25,MSTR,ASK,265,put,2025-12-19,1d,$165.19,$99.40 - $100.40,$100.00,"1,440",$14.4M,"1,440",308,4.68,100%,"-141,628",232.91,-0.9835,-0.2377,0.0012,0.0061,-0.0216,100.00,Technology,Software,48,,265 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:29:25,MSTR,BID,300,put,2025-12-19,1d,$165.19,$134.45 - $135.40,$134.80,"1,300",$17.5M,"1,300",326,3.99,100%,"-125,637",332.17,-0.9664,-0.618,0.0015,0.0112,-0.0243,135.40,Technology,Software,48,,300 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:29:25,MSTR,BID,335,put,2025-12-19,1d,$165.19,$169.30 - $170.75,$169.95,840,$14.3M,840,156,5.38,100%,"-83,177",314.85,-0.9902,-0.2046,0.0006,0.0039,-0.0274,169.95,Technology,Software,48,,335 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:29:25,MSTR,ASK,260,put,2025-12-19,1d,$165.19,$94.00 - $95.75,$95.15,260,$2.47M,263,58,4.53,100%,"-25,312",244.49,-0.9735,-0.3733,0.0017,0.0092,-0.021,95.15,Technology,Software,48,,260 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:29:25,MSTR,BID,250,put,2025-12-19,1d,$165.19,$84.40 - $85.35,$84.75,"2,550",$21.6M,"2,628",581,4.52,98%,"-244,888",244.96,-0.9603,-0.5224,0.0023,0.0128,-0.0201,85.35,Technology,Software,48,,250 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:29:25,MSTR,ASK,280,put,2025-12-19,1d,$165.19,$114.40 - $115.40,$115.00,"2,080",$23.9M,"2,082",426,4.89,100%,"-204,826",255.39,-0.9847,-0.2441,0.001,0.0058,-0.0228,115.00,Technology,Software,48,,280 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:29:25,MSTR,ASK,330,put,2025-12-19,1d,$165.19,$164.45 - $165.40,$165.05,"1,300",$21.5M,"1,380",257,5.37,94%,"-128,021",329.87,-0.9848,-0.3147,0.0008,0.0057,-0.0269,165.05,Technology,Software,48,,330 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:29:25,MSTR,BID,245,put,2025-12-19,1d,$165.19,$79.45 - $80.45,$79.85,"1,240",$9.9M,"1,274",279,4.57,98%,"-123,309",166.34,-0.9944,-0.0653,0.0006,0.0024,-0.0201,79.85,Technology,Software,48,,245 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:29:25,MSTR,BID,290,put,2025-12-19,1d,$165.19,$124.45 - $125.40,$124.80,"1,060",$13.2M,"1,250",357,3.50,85%,"-102,308",317.06,-0.9652,-0.6082,0.0016,0.0115,-0.0234,125.40,Technology,Software,48,,290 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:29:25,MSTR,BID,275,put,2025-12-19,1d,$165.19,$109.30 - $110.70,$109.90,400,$4.4M,421,87,4.84,100%,"-39,652",226.61,-0.9913,-0.1326,0.0007,0.0035,-0.0225,109.90,Technology,Software,48,,275 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:29:01,MSTR,BID,285,put,2025-12-19,1d,$165.02,$119.30 - $120.75,$120.00,250,$3M,250,51,4.90,100%,"-24,935",208.48,-0.9974,-0.0406,0.0003,0.0012,-0.0234,120.00,Technology,Software,48,,285 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:29:01,MSTR,BID,270,put,2025-12-19,1d,$165.02,$104.30 - $105.75,$105.00,190,$2M,201,40,5.03,95%,"-18,947",190.01,-0.9972,-0.0397,0.0003,0.0013,-0.0222,105.00,Technology,Software,48,,270 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:29:01,MSTR,BID,320,put,2025-12-19,1d,$165.02,$154.30 - $155.75,$155.00,170,$2.64M,178,39,4.56,96%,"-16,962",247.42,-0.9977,-0.0425,0.0002,0.0011,-0.0263,155.00,Technology,Software,48,,320 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:29:01,MSTR,ASK,255,put,2025-12-19,1d,$165.02,$89.30 - $90.60,$90.05,160,$1.44M,177,36,4.92,100%,"-15,872",192.37,-0.992,-0.1045,0.0008,0.0033,-0.0209,90.05,Technology,Software,48,,255 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:29:01,MSTR,ASK,325,put,2025-12-19,1d,$165.02,$159.30 - $160.70,$160.05,170,$2.72M,170,50,3.40,100%,"-16,901",282.04,-0.9942,-0.1154,0.0004,0.0025,-0.0266,160.05,Technology,Software,48,,325 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:29:01,MSTR,ASK,310,put,2025-12-19,1d,$165.02,$144.30 - $145.50,$145.05,140,$2.03M,160,49,3.27,100%,"-13,914",264.97,-0.9939,-0.1135,0.0004,0.0026,-0.0254,145.05,Technology,Software,48,,310 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:29:01,MSTR,ASK,350,put,2025-12-19,1d,$165.02,$184.30 - $185.50,$185.05,130,$2.41M,151,37,4.08,100%,"-12,930",308.51,-0.9946,-0.1182,0.0003,0.0023,-0.0287,185.05,Technology,Software,48,,350 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:29:01,MSTR,ASK,295,put,2025-12-19,1d,$165.02,$129.30 - $130.75,$130.05,110,$1.43M,111,30,3.70,100%,"-10,928",246.86,-0.9935,-0.1114,0.0005,0.0027,-0.0242,130.05,Technology,Software,48,,295 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:29:01,MSTR,ASK,370,put,2025-12-19,1d,$165.02,$204.30 - $205.50,$205.10,30,$615K,41,13,3.15,100%,"-2,976",346.53,-0.9921,-0.1863,0.0004,0.0032,-0.0303,205.10,Technology,Software,48,,370 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:28:31,MSTR,ASK,430,put,2025-12-19,1d,$165.15,$264.30 - $265.75,$265.16,6,$159K,6,1,6.00,100%,-591,445.23,-0.985,-0.4205,0.0006,0.0057,-0.0352,265.16,Technology,Software,48,,430 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:27:30,MSTR,ASK,315,put,2025-12-19,1d,$165.08,$149.30 - $150.75,$150.05,74,$1.11M,74,35,2.11,100%,"-7,327",289.28,-0.9902,-0.1885,0.0006,0.0039,-0.0258,150.05,Technology,Software,48,,315 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:27:30,MSTR,ASK,400,put,2025-12-19,1d,$165.08,$234.30 - $235.70,$235.05,73,$1.72M,73,22,3.32,100%,"-7,242",377.80,-0.9921,-0.2034,0.0004,0.0033,-0.0328,235.05,Technology,Software,48,,400 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:27:30,MSTR,BID,305,put,2025-12-19,1d,$165.08,$139.30 - $140.75,$140.00,51,$714K,51,10,5.10,100%,"-5,065",262.52,-0.9931,-0.1257,0.0005,0.0029,-0.025,140.00,Technology,Software,48,,305 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:27:30,MSTR,BID,345,put,2025-12-19,1d,$165.08,$179.30 - $180.75,$180.00,21,$378K,21,4,5.25,100%,"-2,087",307.31,-0.9939,-0.1311,0.0004,0.0026,-0.0283,180.00,Technology,Software,48,,345 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:27:30,MSTR,BID,360,put,2025-12-19,1d,$165.08,$194.30 - $195.75,$194.95,11,$214K,11,2,5.50,100%,"-1,097",295.24,-0.9973,-0.0606,0.0002,0.0013,-0.0296,194.95,Technology,Software,48,,360 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,03:27:30,MSTR,BID,355,put,2025-12-19,1d,$165.08,$189.30 - $190.75,$190.00,11,$209K,11,2,5.50,100%,"-1,093",317.54,-0.9941,-0.1323,0.0004,0.0025,-0.0291,190.00,Technology,Software,48,,355 put 2025-12-19
MSTR_12.18_165call2026-01-30.txt,2025-12-17,00:30:39,MSTR,BID,380,call,2026-08-21,246d,$167.31,$9.00 - $9.35,$9.00,500,$450K,500,38,13.16,100%,"9,576",82.03,0.1915,-0.0624,0.0024,0.3761,0.1566,9.00,Technology,Software,48,,380 call 2026-08-21
MSTR_12.18_165call2026-01-30.txt,2025-12-17,00:26:04,MSTR,BID,600,put,2026-09-18,274d,$168.25,$429.95 - $433.70,$431.62,1,$43K,1,0,-,100%,-97,69.01,-0.9653,-0.0095,0.0008,0.1124,-4.4918,431.62,Technology,Software,48,,600 put 2026-09-18
